Normal loss: 1.9329, Plan similarity: 0.1982, Random contrast: 0.6719
Normal loss: 3.0621, Plan similarity: 2.5000, Random contrast: 0.4336
Normal loss: 3.0444, Plan similarity: 2.7812, Random contrast: 0.4434
Normal loss: 3.4361, Plan similarity: 2.7812, Random contrast: 0.4688
Normal loss: 2.9298, Plan similarity: 2.7500, Random contrast: 0.2695
Normal loss: 3.3757, Plan similarity: 2.1719, Random contrast: 0.4902
Normal loss: 3.1879, Plan similarity: 2.8438, Random contrast: 0.4492
Normal loss: 3.2734, Plan similarity: 2.3438, Random contrast: 0.4609
Normal loss: 2.9633, Plan similarity: 2.2500, Random contrast: 0.4102
Normal loss: 3.1261, Plan similarity: 2.0781, Random contrast: 0.4629
Normal loss: 2.9607, Plan similarity: 2.6719, Random contrast: 0.3848
Normal loss: 3.0868, Plan similarity: 2.3438, Random contrast: 0.4805
Normal loss: 3.4445, Plan similarity: 2.2969, Random contrast: 0.4590
Normal loss: 3.4013, Plan similarity: 2.3125, Random contrast: 0.4531
Normal loss: 3.2841, Plan similarity: 2.4062, Random contrast: 0.4648
Normal loss: 3.2267, Plan similarity: 2.4688, Random contrast: 0.5703
Normal loss: 2.9946, Plan similarity: 2.6250, Random contrast: 0.5234
Normal loss: 3.4186, Plan similarity: 2.1250, Random contrast: 0.3887
Normal loss: 3.2933, Plan similarity: 2.5000, Random contrast: 0.4805
Normal loss: 3.1257, Plan similarity: 2.4688, Random contrast: 0.5469
Normal loss: 3.4959, Plan similarity: 2.2500, Random contrast: 0.5312
Normal loss: 3.5059, Plan similarity: 2.6875, Random contrast: 0.4766
Normal loss: 3.3175, Plan similarity: 2.4375, Random contrast: 0.5156
Normal loss: 3.3747, Plan similarity: 2.5312, Random contrast: 0.1226
Normal loss: 3.4943, Plan similarity: 2.7500, Random contrast: 0.4492
Normal loss: 3.2199, Plan similarity: 2.4688, Random contrast: 0.5703
Normal loss: 3.2264, Plan similarity: 2.7812, Random contrast: 0.4062
Normal loss: 3.2486, Plan similarity: 2.6875, Random contrast: 0.4238
Normal loss: 3.0187, Plan similarity: 2.4375, Random contrast: 0.2969
Normal loss: 3.3095, Plan similarity: 2.6875, Random contrast: 0.5703
Normal loss: 3.2476, Plan similarity: 2.5312, Random contrast: 0.4805
Normal loss: 3.4380, Plan similarity: 2.7188, Random contrast: 0.5156
Normal loss: 3.3789, Plan similarity: 2.4062, Random contrast: 0.4023
Normal loss: 3.4029, Plan similarity: 2.0469, Random contrast: 0.4316
Normal loss: 3.2329, Plan similarity: 2.5312, Random contrast: 0.5586
Normal loss: 2.9909, Plan similarity: 2.6875, Random contrast: 0.5508
Normal loss: 3.0498, Plan similarity: 2.8125, Random contrast: 0.5234
Normal loss: 3.2056, Plan similarity: 2.2500, Random contrast: 0.5859
Normal loss: 3.4631, Plan similarity: 2.4688, Random contrast: 0.5078
Normal loss: 2.9983, Plan similarity: 2.5312, Random contrast: 0.4492
Normal loss: 3.2344, Plan similarity: 2.4688, Random contrast: 0.4297
Normal loss: 3.5099, Plan similarity: 2.6250, Random contrast: 0.2295
Normal loss: 3.0441, Plan similarity: 2.3906, Random contrast: 0.3320
Normal loss: 3.4416, Plan similarity: 2.3281, Random contrast: 0.2402
Normal loss: 3.2128, Plan similarity: 2.7969, Random contrast: 0.5000
Normal loss: 3.4455, Plan similarity: 2.4375, Random contrast: 0.6172
Normal loss: 2.8847, Plan similarity: 2.8438, Random contrast: 0.4199
Normal loss: 3.4259, Plan similarity: 2.8594, Random contrast: 0.4922
Normal loss: 3.4787, Plan similarity: 2.4688, Random contrast: 0.3535
Normal loss: 3.2214, Plan similarity: 2.1875, Random contrast: 0.5391
Normal loss: 3.1563, Plan similarity: 2.0156, Random contrast: 0.4062
Normal loss: 3.3886, Plan similarity: 2.7344, Random contrast: 0.4883
Normal loss: 3.2670, Plan similarity: 2.9062, Random contrast: 0.5156
Normal loss: 3.2729, Plan similarity: 2.2188, Random contrast: 0.5312
Normal loss: 3.3560, Plan similarity: 2.2656, Random contrast: 0.5195
Normal loss: 3.1709, Plan similarity: 2.3125, Random contrast: 0.3652
Normal loss: 3.0336, Plan similarity: 2.9688, Random contrast: 0.4570
Normal loss: 3.6849, Plan similarity: 3.0625, Random contrast: 0.4551
Normal loss: 3.0957, Plan similarity: 3.1562, Random contrast: 0.5469
Normal loss: 4.3889, Plan similarity: 2.6250, Random contrast: 0.0000
Normal loss: 3.3449, Plan similarity: 2.0000, Random contrast: 0.3828
Normal loss: 3.3849, Plan similarity: 2.7812, Random contrast: 0.4102
Normal loss: 3.1071, Plan similarity: 3.0312, Random contrast: 0.5781
Normal loss: 3.2619, Plan similarity: 3.0312, Random contrast: 0.3242
Normal loss: 3.6731, Plan similarity: 2.2500, Random contrast: 0.4102
Normal loss: 3.2489, Plan similarity: 2.5312, Random contrast: 0.5625
Normal loss: 3.3727, Plan similarity: 2.2031, Random contrast: 0.4609
Normal loss: 2.9235, Plan similarity: 2.6562, Random contrast: 0.5391
Normal loss: 3.4560, Plan similarity: 2.8125, Random contrast: 0.5234
Normal loss: 3.2304, Plan similarity: 2.8750, Random contrast: 0.5078
Normal loss: 3.0666, Plan similarity: 2.5000, Random contrast: 0.5078
Normal loss: 3.0425, Plan similarity: 2.5000, Random contrast: 0.5625
Normal loss: 3.5402, Plan similarity: 2.3750, Random contrast: 0.4277
Normal loss: 3.2728, Plan similarity: 2.8594, Random contrast: 0.3750
Normal loss: 3.3873, Plan similarity: 2.8125, Random contrast: 0.5391
Normal loss: 3.4016, Plan similarity: 3.2031, Random contrast: 0.4258
Normal loss: 3.1728, Plan similarity: 2.7812, Random contrast: 0.5234
Normal loss: 3.3652, Plan similarity: 2.3125, Random contrast: 0.4941
Normal loss: 3.6122, Plan similarity: 2.1250, Random contrast: 0.3496
Normal loss: 3.7134, Plan similarity: 2.2500, Random contrast: 0.5039
Normal loss: 3.1468, Plan similarity: 2.7500, Random contrast: 0.4766
Normal loss: 3.2094, Plan similarity: 3.0625, Random contrast: 0.5547
Normal loss: 3.0382, Plan similarity: 3.0781, Random contrast: 0.5625
Normal loss: 3.1411, Plan similarity: 2.6250, Random contrast: 0.5391
Normal loss: 3.0066, Plan similarity: 1.5859, Random contrast: 0.4727
Normal loss: 3.3587, Plan similarity: 2.1875, Random contrast: 0.5586
Normal loss: 3.2407, Plan similarity: 2.4062, Random contrast: 0.5312
Normal loss: 3.0890, Plan similarity: 2.7188, Random contrast: 0.4688
Normal loss: 2.9940, Plan similarity: 2.6094, Random contrast: 0.4648
Normal loss: 3.2815, Plan similarity: 3.0000, Random contrast: 0.5312
Normal loss: 3.2873, Plan similarity: 2.7812, Random contrast: 0.2188
Normal loss: 3.3153, Plan similarity: 2.4062, Random contrast: 0.3438
Normal loss: 3.2486, Plan similarity: 2.4375, Random contrast: 0.4688
Normal loss: 3.3365, Plan similarity: 2.6094, Random contrast: 0.4531
Normal loss: 2.9428, Plan similarity: 2.9375, Random contrast: 0.5195
Normal loss: 3.2387, Plan similarity: 3.2344, Random contrast: 0.2441
Normal loss: 3.0113, Plan similarity: 2.8438, Random contrast: 0.4980
Normal loss: 3.6136, Plan similarity: 2.7500, Random contrast: 0.0000
Normal loss: 3.1141, Plan similarity: 2.3125, Random contrast: 0.5938
Normal loss: 3.1395, Plan similarity: 2.3125, Random contrast: 0.4531
Normal loss: 3.4614, Plan similarity: 2.8906, Random contrast: 0.4883
Normal loss: 3.1210, Plan similarity: 3.0156, Random contrast: 0.4727
Normal loss: 3.1480, Plan similarity: 2.8438, Random contrast: 0.4102
Normal loss: 3.1662, Plan similarity: 2.5625, Random contrast: 0.5547
Normal loss: 3.1643, Plan similarity: 2.6250, Random contrast: 0.4727
Normal loss: 3.4131, Plan similarity: 2.4688, Random contrast: 0.1768
Normal loss: 3.5148, Plan similarity: 2.6875, Random contrast: 0.4258
Normal loss: 3.1976, Plan similarity: 2.5156, Random contrast: 0.4688
Normal loss: 3.1140, Plan similarity: 2.6250, Random contrast: 0.5000
Normal loss: 3.2815, Plan similarity: 2.3125, Random contrast: 0.4883
Normal loss: 3.3849, Plan similarity: 1.9766, Random contrast: 0.5078
Normal loss: 3.0901, Plan similarity: 2.1875, Random contrast: 0.4062
Normal loss: 3.0754, Plan similarity: 3.0938, Random contrast: 0.0259
Normal loss: 3.2359, Plan similarity: 3.2344, Random contrast: 0.5430
Normal loss: 3.0059, Plan similarity: 3.1875, Random contrast: 0.2158
Normal loss: 2.8185, Plan similarity: 3.4688, Random contrast: 0.5391
Normal loss: 3.2870, Plan similarity: 3.0625, Random contrast: 0.5039
Normal loss: 3.2236, Plan similarity: 2.5625, Random contrast: 0.5352
Normal loss: 3.3331, Plan similarity: 2.0625, Random contrast: 0.5391
Normal loss: 3.2119, Plan similarity: 2.0156, Random contrast: 0.4551
Normal loss: 2.9959, Plan similarity: 2.6562, Random contrast: 0.4531
Normal loss: 3.1746, Plan similarity: 2.5312, Random contrast: 0.4355
Normal loss: 3.2116, Plan similarity: 2.8438, Random contrast: 0.4941
Normal loss: 3.0789, Plan similarity: 3.0000, Random contrast: 0.4883
Normal loss: 3.1204, Plan similarity: 2.6719, Random contrast: 0.5195
Normal loss: 2.9147, Plan similarity: 2.4688, Random contrast: 0.5469
Normal loss: 3.0195, Plan similarity: 2.4688, Random contrast: 0.3223
Normal loss: 2.9678, Plan similarity: 2.5000, Random contrast: 0.0884
Normal loss: 3.2840, Plan similarity: 2.4688, Random contrast: 0.4688
Normal loss: 3.4924, Plan similarity: 2.6719, Random contrast: 0.5078
Normal loss: 3.4242, Plan similarity: 2.6875, Random contrast: 0.5664
Normal loss: 3.1465, Plan similarity: 2.8750, Random contrast: 0.5430
Normal loss: 3.5704, Plan similarity: 2.7188, Random contrast: 0.4238
Normal loss: 3.9028, Plan similarity: 2.6250, Random contrast: 0.0325
Normal loss: 3.5973, Plan similarity: 2.2500, Random contrast: 0.5469
Normal loss: 3.3488, Plan similarity: 1.6875, Random contrast: 0.4863
Normal loss: 3.3087, Plan similarity: 2.5625, Random contrast: 0.2969
Normal loss: 2.9723, Plan similarity: 2.4688, Random contrast: 0.5352
Normal loss: 3.1530, Plan similarity: 2.6875, Random contrast: 0.4180
Normal loss: 3.4135, Plan similarity: 2.7656, Random contrast: 0.5391
Normal loss: 2.9720, Plan similarity: 2.4688, Random contrast: 0.4141
Normal loss: 3.2814, Plan similarity: 2.6875, Random contrast: 0.4570
Normal loss: 2.9209, Plan similarity: 2.1562, Random contrast: 0.5273
Normal loss: 3.3551, Plan similarity: 2.1875, Random contrast: 0.4609
Normal loss: 3.1219, Plan similarity: 2.1562, Random contrast: 0.4688
Normal loss: 3.4467, Plan similarity: 2.9062, Random contrast: 0.2402
Normal loss: 3.4027, Plan similarity: 2.3438, Random contrast: 0.4766
Normal loss: 3.2262, Plan similarity: 2.4375, Random contrast: 0.5547
Normal loss: 3.6850, Plan similarity: 2.1562, Random contrast: 0.1494
Normal loss: 2.5910, Plan similarity: 2.3438, Random contrast: 0.3984
Normal loss: 3.3049, Plan similarity: 2.4688, Random contrast: 0.3984
Normal loss: 3.7998, Plan similarity: 2.4375, Random contrast: 0.0000
Normal loss: 3.1897, Plan similarity: 2.5156, Random contrast: 0.5469
Normal loss: 3.2760, Plan similarity: 1.9766, Random contrast: 0.1982
Normal loss: 4.0148, Plan similarity: 2.5000, Random contrast: 0.0000
Normal loss: 3.1750, Plan similarity: 2.3438, Random contrast: 0.4531
Normal loss: 3.1706, Plan similarity: 2.2812, Random contrast: 0.5156
Normal loss: 2.9874, Plan similarity: 2.4531, Random contrast: 0.4941
Normal loss: 3.7191, Plan similarity: 2.1875, Random contrast: 0.4551
Normal loss: 3.2460, Plan similarity: 2.9688, Random contrast: 0.3867
Normal loss: 3.4348, Plan similarity: 2.9062, Random contrast: 0.3398
Normal loss: 3.0974, Plan similarity: 2.8125, Random contrast: 0.4258
Normal loss: 3.1474, Plan similarity: 2.1875, Random contrast: 0.4883
Normal loss: 3.2309, Plan similarity: 2.5312, Random contrast: 0.2734
Normal loss: 3.2709, Plan similarity: 2.3906, Random contrast: 0.0000
Normal loss: 3.1549, Plan similarity: 2.5938, Random contrast: 0.4219
Normal loss: 3.2948, Plan similarity: 2.7188, Random contrast: 0.4805
Normal loss: 3.0171, Plan similarity: 1.9375, Random contrast: 0.4453
Normal loss: 3.4715, Plan similarity: 2.5938, Random contrast: 0.2773
Normal loss: 3.2710, Plan similarity: 2.8906, Random contrast: 0.3848
Normal loss: 3.0494, Plan similarity: 2.5625, Random contrast: 0.4980
Normal loss: 2.9783, Plan similarity: 2.4219, Random contrast: 0.5430
Normal loss: 3.1733, Plan similarity: 2.8125, Random contrast: 0.4062
Normal loss: 3.5377, Plan similarity: 2.1719, Random contrast: 0.4082
Normal loss: 3.3823, Plan similarity: 2.3125, Random contrast: 0.3867
Normal loss: 3.1788, Plan similarity: 2.4375, Random contrast: 0.5234
Normal loss: 4.0834, Plan similarity: 2.3281, Random contrast: 0.0000
Normal loss: 3.2704, Plan similarity: 2.7188, Random contrast: 0.0598
Normal loss: 3.3658, Plan similarity: 2.7812, Random contrast: 0.0962
Normal loss: 2.8662, Plan similarity: 2.3125, Random contrast: 0.4043
Normal loss: 3.2153, Plan similarity: 2.5469, Random contrast: 0.4453
Normal loss: 3.4068, Plan similarity: 1.9375, Random contrast: 0.4688
Normal loss: 3.4379, Plan similarity: 2.4375, Random contrast: 0.5000
Normal loss: 3.4309, Plan similarity: 2.3125, Random contrast: 0.3574
Normal loss: 2.9477, Plan similarity: 2.6562, Random contrast: 0.5703
Normal loss: 3.1689, Plan similarity: 2.6250, Random contrast: 0.5273
Normal loss: 2.9927, Plan similarity: 2.5625, Random contrast: 0.5469
Normal loss: 3.1317, Plan similarity: 2.5625, Random contrast: 0.3926
Normal loss: 3.1897, Plan similarity: 2.8594, Random contrast: 0.0972
Normal loss: 3.3330, Plan similarity: 2.4062, Random contrast: 0.3965
Normal loss: 3.1376, Plan similarity: 2.7188, Random contrast: 0.3125
Normal loss: 2.9738, Plan similarity: 2.7500, Random contrast: 0.5234
Normal loss: 3.2677, Plan similarity: 2.4375, Random contrast: 0.5312
Normal loss: 3.4049, Plan similarity: 2.5938, Random contrast: 0.0000
Normal loss: 2.9432, Plan similarity: 2.1875, Random contrast: 0.5000
Normal loss: 3.0317, Plan similarity: 2.3281, Random contrast: 0.5586
Normal loss: 3.1243, Plan similarity: 2.7969, Random contrast: 0.5195
Normal loss: 3.2689, Plan similarity: 2.7188, Random contrast: 0.5234
Normal loss: 3.0777, Plan similarity: 2.5625, Random contrast: 0.4922
Normal loss: 3.3216, Plan similarity: 2.0156, Random contrast: 0.3125
Normal loss: 3.3774, Plan similarity: 2.3125, Random contrast: 0.3145
Normal loss: 3.1945, Plan similarity: 2.1250, Random contrast: 0.5625
Normal loss: 3.2260, Plan similarity: 1.8672, Random contrast: 0.5508
Normal loss: 3.2054, Plan similarity: 2.6719, Random contrast: 0.4824
Normal loss: 3.1186, Plan similarity: 2.7500, Random contrast: 0.5273
Normal loss: 2.9150, Plan similarity: 2.8125, Random contrast: 0.4727
Normal loss: 3.3746, Plan similarity: 2.4062, Random contrast: 0.4238
Normal loss: 3.2200, Plan similarity: 2.1094, Random contrast: 0.2812
Normal loss: 3.0191, Plan similarity: 2.6562, Random contrast: 0.4609
Normal loss: 3.3174, Plan similarity: 2.4375, Random contrast: 0.4648
Normal loss: 3.0075, Plan similarity: 2.2188, Random contrast: 0.3477
Normal loss: 3.1311, Plan similarity: 2.7812, Random contrast: 0.4258
Normal loss: 3.2979, Plan similarity: 2.1719, Random contrast: 0.4961
Normal loss: 3.2355, Plan similarity: 1.8438, Random contrast: 0.4473
Normal loss: 3.0039, Plan similarity: 2.5000, Random contrast: 0.5430
Normal loss: 3.1941, Plan similarity: 2.5469, Random contrast: 0.4219
Normal loss: 3.1358, Plan similarity: 2.4375, Random contrast: 0.3320
Normal loss: 3.4782, Plan similarity: 2.5312, Random contrast: 0.4180
Normal loss: 3.3360, Plan similarity: 2.0312, Random contrast: 0.4727
Normal loss: 3.2013, Plan similarity: 2.7812, Random contrast: 0.4355
Normal loss: 3.7095, Plan similarity: 2.6719, Random contrast: 0.4375
Normal loss: 3.2928, Plan similarity: 2.2812, Random contrast: 0.0403
Normal loss: 3.3270, Plan similarity: 2.4375, Random contrast: 0.3906
Normal loss: 2.9475, Plan similarity: 2.3750, Random contrast: 0.4961
Normal loss: 3.2345, Plan similarity: 2.5312, Random contrast: 0.5195
Normal loss: 3.4050, Plan similarity: 2.6875, Random contrast: 0.3887
Normal loss: 2.8421, Plan similarity: 2.8125, Random contrast: 0.4727
Normal loss: 2.9459, Plan similarity: 2.5156, Random contrast: 0.5625
Normal loss: 2.9329, Plan similarity: 2.2500, Random contrast: 0.5625
Normal loss: 3.1267, Plan similarity: 2.3438, Random contrast: 0.4160
Normal loss: 3.5766, Plan similarity: 2.7031, Random contrast: 0.2363
Normal loss: 3.2352, Plan similarity: 1.9453, Random contrast: 0.3320
Normal loss: 3.4473, Plan similarity: 2.7188, Random contrast: 0.4375
Normal loss: 2.8333, Plan similarity: 2.7031, Random contrast: 0.5156
Normal loss: 3.0404, Plan similarity: 2.6875, Random contrast: 0.0610
Normal loss: 3.8071, Plan similarity: 2.4062, Random contrast: 0.2930
Normal loss: 3.2747, Plan similarity: 2.4688, Random contrast: 0.3984
Normal loss: 3.3879, Plan similarity: 2.4062, Random contrast: 0.3750
Normal loss: 2.9322, Plan similarity: 2.7031, Random contrast: 0.5234
Normal loss: 2.8909, Plan similarity: 2.6094, Random contrast: 0.5078
Normal loss: 3.2048, Plan similarity: 2.4688, Random contrast: 0.3750
Normal loss: 2.9434, Plan similarity: 2.5625, Random contrast: 0.5312
Normal loss: 3.2878, Plan similarity: 2.2188, Random contrast: 0.3906
Normal loss: 3.1069, Plan similarity: 2.4219, Random contrast: 0.4492
Normal loss: 3.3024, Plan similarity: 2.3750, Random contrast: 0.5703
Normal loss: 3.1370, Plan similarity: 2.2031, Random contrast: 0.4258
Normal loss: 3.2949, Plan similarity: 2.2500, Random contrast: 0.4414
Normal loss: 3.2157, Plan similarity: 2.6562, Random contrast: 0.4805
Normal loss: 3.1344, Plan similarity: 2.4531, Random contrast: 0.5547
Normal loss: 3.2710, Plan similarity: 2.3750, Random contrast: 0.4238
Normal loss: 3.3098, Plan similarity: 2.2812, Random contrast: 0.5156
Normal loss: 3.1881, Plan similarity: 2.5156, Random contrast: 0.4590
Normal loss: 3.2680, Plan similarity: 2.5312, Random contrast: 0.5703
Normal loss: 3.0678, Plan similarity: 2.4062, Random contrast: 0.5078
Normal loss: 3.0180, Plan similarity: 2.0000, Random contrast: 0.2500
Normal loss: 3.0888, Plan similarity: 2.7188, Random contrast: 0.5156
Normal loss: 3.2173, Plan similarity: 2.1250, Random contrast: 0.3516
Normal loss: 3.1465, Plan similarity: 2.7188, Random contrast: 0.4922
Normal loss: 2.9855, Plan similarity: 2.2812, Random contrast: 0.5625
Normal loss: 3.0937, Plan similarity: 2.5312, Random contrast: 0.4141
Normal loss: 3.2352, Plan similarity: 2.7812, Random contrast: 0.3887
Normal loss: 2.9013, Plan similarity: 2.6250, Random contrast: 0.5195
Normal loss: 3.0891, Plan similarity: 2.2656, Random contrast: 0.4414
Normal loss: 3.2440, Plan similarity: 2.5000, Random contrast: 0.2734
Normal loss: 2.8785, Plan similarity: 2.2500, Random contrast: 0.5273
Normal loss: 3.3141, Plan similarity: 2.7188, Random contrast: 0.4707
Normal loss: 3.1774, Plan similarity: 2.0000, Random contrast: 0.5312
