Normal loss: 1.9329, Plan similarity: 0.1982, Random contrast: 0.6719
Normal loss: 1.8965, Plan similarity: 3.0938, Random contrast: 0.2422
Normal loss: 1.8056, Plan similarity: 2.9844, Random contrast: 0.4121
Normal loss: 2.2334, Plan similarity: 2.6562, Random contrast: 0.6250
Normal loss: 2.2722, Plan similarity: 2.4688, Random contrast: 0.3828
Normal loss: 2.0404, Plan similarity: 2.4062, Random contrast: 0.4375
Normal loss: 2.0013, Plan similarity: 3.0312, Random contrast: 0.0000
Normal loss: 1.7974, Plan similarity: 2.9375, Random contrast: 0.5820
Normal loss: 1.9077, Plan similarity: 2.9688, Random contrast: 0.6328
Normal loss: 2.2130, Plan similarity: 2.7812, Random contrast: 0.6562
Normal loss: 1.8737, Plan similarity: 2.9062, Random contrast: 0.5820
Normal loss: 1.9004, Plan similarity: 3.1250, Random contrast: 0.4883
Normal loss: 1.8371, Plan similarity: 2.7188, Random contrast: 0.3125
Normal loss: 1.6493, Plan similarity: 3.2188, Random contrast: 0.6875
Normal loss: 2.0475, Plan similarity: 2.7500, Random contrast: 0.0591
Normal loss: 2.2072, Plan similarity: 2.7500, Random contrast: 0.1064
Normal loss: 2.1498, Plan similarity: 2.9062, Random contrast: 0.5781
Normal loss: 1.8469, Plan similarity: 2.6875, Random contrast: 0.3770
Normal loss: 1.9829, Plan similarity: 2.5938, Random contrast: 0.6211
Normal loss: 1.7253, Plan similarity: 2.8281, Random contrast: 0.5781
Normal loss: 1.9666, Plan similarity: 2.1875, Random contrast: 0.6562
Normal loss: 2.2632, Plan similarity: 3.1250, Random contrast: 0.4180
Normal loss: 1.9536, Plan similarity: 2.6250, Random contrast: 0.6445
Normal loss: 1.8168, Plan similarity: 2.6094, Random contrast: 0.6836
Normal loss: 1.7631, Plan similarity: 2.7031, Random contrast: 0.5859
Normal loss: 2.0952, Plan similarity: 2.7812, Random contrast: 0.6797
Normal loss: 2.3486, Plan similarity: 2.7031, Random contrast: 0.6641
Normal loss: 1.9777, Plan similarity: 2.8438, Random contrast: 0.6875
Normal loss: 2.1642, Plan similarity: 2.8906, Random contrast: 0.6484
Normal loss: 1.8135, Plan similarity: 2.8125, Random contrast: 0.4102
Normal loss: 2.0251, Plan similarity: 2.4844, Random contrast: 0.6797
Normal loss: 2.1008, Plan similarity: 2.8281, Random contrast: 0.5586
Normal loss: 1.8053, Plan similarity: 2.4375, Random contrast: 0.6875
Normal loss: 2.1165, Plan similarity: 2.7812, Random contrast: 0.3281
Normal loss: 1.8408, Plan similarity: 2.9844, Random contrast: 0.5625
Normal loss: 1.9634, Plan similarity: 3.2500, Random contrast: 0.6836
Normal loss: 2.0989, Plan similarity: 3.0938, Random contrast: 0.6836
Normal loss: 1.8137, Plan similarity: 3.0938, Random contrast: 0.6797
Normal loss: 2.0045, Plan similarity: 3.0312, Random contrast: 0.2715
Normal loss: 2.0528, Plan similarity: 2.8438, Random contrast: 0.2988
Normal loss: 2.0041, Plan similarity: 2.8750, Random contrast: 0.5352
Normal loss: 2.0270, Plan similarity: 3.2656, Random contrast: 0.6875
Normal loss: 2.3093, Plan similarity: 2.5312, Random contrast: 0.6523
Normal loss: 1.8364, Plan similarity: 2.5938, Random contrast: 0.3340
Normal loss: 2.0777, Plan similarity: 2.4062, Random contrast: 0.3633
Normal loss: 2.3676, Plan similarity: 2.6250, Random contrast: 0.0000
Normal loss: 2.2705, Plan similarity: 2.7812, Random contrast: 0.6484
Normal loss: 1.8778, Plan similarity: 3.0469, Random contrast: 0.6758
Normal loss: 2.4013, Plan similarity: 3.0938, Random contrast: 0.3984
Normal loss: 2.1171, Plan similarity: 2.5625, Random contrast: 0.6758
Normal loss: 1.9332, Plan similarity: 2.6719, Random contrast: 0.3672
Normal loss: 1.8267, Plan similarity: 2.0938, Random contrast: 0.5312
Normal loss: 1.9539, Plan similarity: 2.7188, Random contrast: 0.2363
Normal loss: 1.7263, Plan similarity: 2.9531, Random contrast: 0.5195
Normal loss: 1.7964, Plan similarity: 2.9688, Random contrast: 0.4746
Normal loss: 1.7499, Plan similarity: 2.7344, Random contrast: 0.6328
Normal loss: 2.0586, Plan similarity: 3.0000, Random contrast: 0.0364
Normal loss: 1.8675, Plan similarity: 2.6562, Random contrast: 0.3105
Normal loss: 2.0198, Plan similarity: 2.8125, Random contrast: 0.0500
Normal loss: 1.9088, Plan similarity: 2.8438, Random contrast: 0.2910
Normal loss: 2.1742, Plan similarity: 3.0312, Random contrast: 0.6484
Normal loss: 1.9489, Plan similarity: 2.6250, Random contrast: 0.4551
Normal loss: 1.7011, Plan similarity: 2.8281, Random contrast: 0.3320
Normal loss: 2.1426, Plan similarity: 2.4688, Random contrast: 0.0325
Normal loss: 1.6929, Plan similarity: 2.9688, Random contrast: 0.1943
Normal loss: 1.9164, Plan similarity: 2.5000, Random contrast: 0.5117
Normal loss: 1.8221, Plan similarity: 2.6250, Random contrast: 0.6484
Normal loss: 1.9104, Plan similarity: 3.0781, Random contrast: 0.0000
Normal loss: 1.9029, Plan similarity: 3.0938, Random contrast: 0.5703
Normal loss: 1.9397, Plan similarity: 2.9062, Random contrast: 0.4922
Normal loss: 1.9518, Plan similarity: 2.4219, Random contrast: 0.0403
Normal loss: 1.9786, Plan similarity: 2.9688, Random contrast: 0.0000
Normal loss: 2.3201, Plan similarity: 2.8750, Random contrast: 0.4082
Normal loss: 1.8780, Plan similarity: 3.2031, Random contrast: 0.1318
Normal loss: 1.7917, Plan similarity: 3.0156, Random contrast: 0.2324
Normal loss: 1.8428, Plan similarity: 3.0000, Random contrast: 0.5469
Normal loss: 1.9412, Plan similarity: 2.9375, Random contrast: 0.6211
Normal loss: 1.9234, Plan similarity: 3.0000, Random contrast: 0.5234
Normal loss: 1.9102, Plan similarity: 2.6719, Random contrast: 0.5352
Normal loss: 1.7658, Plan similarity: 2.8750, Random contrast: 0.5000
Normal loss: 1.7909, Plan similarity: 2.8125, Random contrast: 0.1396
Normal loss: 1.8568, Plan similarity: 2.8750, Random contrast: 0.4824
Normal loss: 2.1722, Plan similarity: 3.2344, Random contrast: 0.1787
Normal loss: 2.0996, Plan similarity: 2.9688, Random contrast: 0.6797
Normal loss: 2.1200, Plan similarity: 2.8125, Random contrast: 0.6328
Normal loss: 1.7931, Plan similarity: 3.1250, Random contrast: 0.6250
Normal loss: 1.7866, Plan similarity: 3.1875, Random contrast: 0.4277
Normal loss: 1.9148, Plan similarity: 3.4375, Random contrast: 0.6875
Normal loss: 2.0123, Plan similarity: 2.9688, Random contrast: 0.1826
Normal loss: 2.2676, Plan similarity: 2.8750, Random contrast: 0.6875
Normal loss: 1.9553, Plan similarity: 2.4531, Random contrast: 0.0000
Normal loss: 1.8639, Plan similarity: 2.8906, Random contrast: 0.5078
Normal loss: 1.7869, Plan similarity: 2.9375, Random contrast: 0.6875
Normal loss: 2.0699, Plan similarity: 3.0000, Random contrast: 0.0000
Normal loss: 2.3094, Plan similarity: 2.6094, Random contrast: 0.6680
Normal loss: 1.9062, Plan similarity: 2.8750, Random contrast: 0.5977
Normal loss: 1.9724, Plan similarity: 2.8750, Random contrast: 0.6875
Normal loss: 1.9340, Plan similarity: 3.0938, Random contrast: 0.6641
Normal loss: 1.7597, Plan similarity: 3.0000, Random contrast: 0.3477
Normal loss: 1.8751, Plan similarity: 3.0312, Random contrast: 0.6172
Normal loss: 2.0540, Plan similarity: 2.7031, Random contrast: 0.6406
Normal loss: 1.8935, Plan similarity: 2.9219, Random contrast: 0.6484
Normal loss: 1.8131, Plan similarity: 2.5469, Random contrast: 0.6367
Normal loss: 1.8521, Plan similarity: 2.8750, Random contrast: 0.6797
Normal loss: 1.7583, Plan similarity: 2.5938, Random contrast: 0.5898
Normal loss: 2.0664, Plan similarity: 1.8594, Random contrast: 0.6836
Normal loss: 2.0926, Plan similarity: 2.8125, Random contrast: 0.5859
Normal loss: 1.8320, Plan similarity: 1.9531, Random contrast: 0.6562
Normal loss: 1.8226, Plan similarity: 2.7344, Random contrast: 0.6797
Normal loss: 1.9607, Plan similarity: 2.9062, Random contrast: 0.5664
Normal loss: 1.9654, Plan similarity: 2.9688, Random contrast: 0.5234
Normal loss: 2.4730, Plan similarity: 2.7812, Random contrast: 0.6406
Normal loss: 2.1546, Plan similarity: 2.4688, Random contrast: 0.6602
Normal loss: 1.8618, Plan similarity: 2.8438, Random contrast: 0.6641
Normal loss: 1.9900, Plan similarity: 2.8125, Random contrast: 0.5625
Normal loss: 2.3345, Plan similarity: 2.7812, Random contrast: 0.5625
Normal loss: 2.3991, Plan similarity: 2.5000, Random contrast: 0.6719
Normal loss: 1.9271, Plan similarity: 2.7188, Random contrast: 0.4727
Normal loss: 1.5144, Plan similarity: 2.5469, Random contrast: 0.6719
Normal loss: 1.8875, Plan similarity: 2.5000, Random contrast: 0.6641
Normal loss: 2.0744, Plan similarity: 2.7656, Random contrast: 0.6680
Normal loss: 1.8289, Plan similarity: 2.8125, Random contrast: 0.6406
Normal loss: 1.9494, Plan similarity: 3.2188, Random contrast: 0.5156
Normal loss: 2.0879, Plan similarity: 2.7188, Random contrast: 0.5977
Normal loss: 2.1197, Plan similarity: 2.9062, Random contrast: 0.6719
Normal loss: 2.1649, Plan similarity: 3.1875, Random contrast: 0.0757
Normal loss: 2.0523, Plan similarity: 2.2812, Random contrast: 0.6758
Normal loss: 2.0342, Plan similarity: 2.5156, Random contrast: 0.6484
Normal loss: 1.9034, Plan similarity: 2.8750, Random contrast: 0.6367
Normal loss: 2.3005, Plan similarity: 2.5938, Random contrast: 0.1240
Normal loss: 2.5538, Plan similarity: 2.7188, Random contrast: 0.6797
Normal loss: 1.8871, Plan similarity: 2.8125, Random contrast: 0.2812
Normal loss: 1.9026, Plan similarity: 2.5469, Random contrast: 0.5820
Normal loss: 2.3881, Plan similarity: 2.3281, Random contrast: 0.5273
Normal loss: 1.7071, Plan similarity: 3.0469, Random contrast: 0.5469
Normal loss: 2.1869, Plan similarity: 2.5625, Random contrast: 0.0000
Normal loss: 1.8526, Plan similarity: 2.6562, Random contrast: 0.2227
Normal loss: 2.3951, Plan similarity: 2.7188, Random contrast: 0.1426
Normal loss: 1.8986, Plan similarity: 2.7500, Random contrast: 0.6875
Normal loss: 2.2116, Plan similarity: 2.5625, Random contrast: 0.3926
Normal loss: 1.7580, Plan similarity: 2.9062, Random contrast: 0.4961
Normal loss: 2.2338, Plan similarity: 2.6562, Random contrast: 0.4023
Normal loss: 1.9878, Plan similarity: 2.8750, Random contrast: 0.4102
Normal loss: 1.9276, Plan similarity: 2.9375, Random contrast: 0.3789
Normal loss: 2.2412, Plan similarity: 2.9375, Random contrast: 0.6875
Normal loss: 2.0819, Plan similarity: 2.7812, Random contrast: 0.6875
Normal loss: 1.8588, Plan similarity: 2.3906, Random contrast: 0.6719
Normal loss: 2.0595, Plan similarity: 2.8594, Random contrast: 0.6562
Normal loss: 2.1651, Plan similarity: 2.4844, Random contrast: 0.6641
Normal loss: 2.1919, Plan similarity: 2.8750, Random contrast: 0.5117
Normal loss: 1.7517, Plan similarity: 2.8594, Random contrast: 0.6406
Normal loss: 1.6494, Plan similarity: 3.1562, Random contrast: 0.6875
Normal loss: 1.8194, Plan similarity: 2.4688, Random contrast: 0.6797
Normal loss: 2.0212, Plan similarity: 2.8750, Random contrast: 0.6484
Normal loss: 2.1068, Plan similarity: 2.8750, Random contrast: 0.3379
Normal loss: 1.8343, Plan similarity: 2.7812, Random contrast: 0.6836
Normal loss: 2.1298, Plan similarity: 3.0625, Random contrast: 0.6172
Normal loss: 1.7878, Plan similarity: 2.6562, Random contrast: 0.5938
Normal loss: 1.8405, Plan similarity: 2.8750, Random contrast: 0.4375
Normal loss: 1.9454, Plan similarity: 2.6562, Random contrast: 0.6484
Normal loss: 1.8490, Plan similarity: 2.6562, Random contrast: 0.6367
Normal loss: 1.4779, Plan similarity: 2.6562, Random contrast: 0.6797
Normal loss: 2.1330, Plan similarity: 2.3438, Random contrast: 0.6836
Normal loss: 1.7568, Plan similarity: 2.5938, Random contrast: 0.4336
Normal loss: 1.8869, Plan similarity: 2.6562, Random contrast: 0.6797
Normal loss: 2.1774, Plan similarity: 2.7500, Random contrast: 0.2012
Normal loss: 1.9089, Plan similarity: 2.5000, Random contrast: 0.6641
Normal loss: 1.8666, Plan similarity: 3.0312, Random contrast: 0.4883
Normal loss: 1.9701, Plan similarity: 2.8438, Random contrast: 0.6406
Normal loss: 1.8898, Plan similarity: 2.9688, Random contrast: 0.6680
Normal loss: 2.0775, Plan similarity: 3.0469, Random contrast: 0.6484
Normal loss: 2.0711, Plan similarity: 3.0000, Random contrast: 0.6797
Normal loss: 1.8146, Plan similarity: 2.9375, Random contrast: 0.0337
Normal loss: 1.9069, Plan similarity: 3.1875, Random contrast: 0.6328
Normal loss: 2.3150, Plan similarity: 3.0000, Random contrast: 0.6680
Normal loss: 2.4760, Plan similarity: 2.8906, Random contrast: 0.0000
Normal loss: 1.9504, Plan similarity: 3.2812, Random contrast: 0.6875
Normal loss: 1.8995, Plan similarity: 2.8750, Random contrast: 0.6875
Normal loss: 2.0964, Plan similarity: 3.0625, Random contrast: 0.6797
Normal loss: 2.2392, Plan similarity: 2.7188, Random contrast: 0.4824
Normal loss: 2.2640, Plan similarity: 2.1875, Random contrast: 0.4609
Normal loss: 2.2995, Plan similarity: 2.2344, Random contrast: 0.6719
Normal loss: 2.0989, Plan similarity: 2.8125, Random contrast: 0.2227
Normal loss: 2.0695, Plan similarity: 2.9219, Random contrast: 0.5781
Normal loss: 1.9280, Plan similarity: 2.8438, Random contrast: 0.6016
Normal loss: 1.8558, Plan similarity: 2.3438, Random contrast: 0.6719
Normal loss: 1.8722, Plan similarity: 2.8750, Random contrast: 0.6719
Normal loss: 1.9861, Plan similarity: 2.7812, Random contrast: 0.4004
Normal loss: 1.7799, Plan similarity: 3.0781, Random contrast: 0.3398
Normal loss: 1.8187, Plan similarity: 2.8438, Random contrast: 0.6719
Normal loss: 2.0741, Plan similarity: 2.8906, Random contrast: 0.4141
Normal loss: 1.9166, Plan similarity: 2.4062, Random contrast: 0.6602
Normal loss: 2.0099, Plan similarity: 2.8125, Random contrast: 0.6055
Normal loss: 2.1120, Plan similarity: 2.7812, Random contrast: 0.6484
Normal loss: 1.7922, Plan similarity: 2.3750, Random contrast: 0.6797
Normal loss: 1.9513, Plan similarity: 2.8438, Random contrast: 0.5352
Normal loss: 1.9667, Plan similarity: 2.8125, Random contrast: 0.6445
Normal loss: 1.7318, Plan similarity: 2.1562, Random contrast: 0.6250
Normal loss: 2.2140, Plan similarity: 3.0000, Random contrast: 0.6875
Normal loss: 1.9190, Plan similarity: 2.7656, Random contrast: 0.5469
Normal loss: 2.2226, Plan similarity: 2.7500, Random contrast: 0.1943
Normal loss: 2.4260, Plan similarity: 2.3125, Random contrast: 0.0090
Normal loss: 2.1668, Plan similarity: 2.1406, Random contrast: 0.6797
Normal loss: 2.1571, Plan similarity: 2.7031, Random contrast: 0.6641
Normal loss: 2.3795, Plan similarity: 2.5938, Random contrast: 0.6680
Normal loss: 1.6910, Plan similarity: 2.6250, Random contrast: 0.4609
Normal loss: 1.8219, Plan similarity: 2.8750, Random contrast: 0.5742
Normal loss: 2.1534, Plan similarity: 2.7656, Random contrast: 0.4258
Normal loss: 1.8114, Plan similarity: 2.8594, Random contrast: 0.4688
Normal loss: 1.7318, Plan similarity: 2.3906, Random contrast: 0.6797
Normal loss: 1.9939, Plan similarity: 2.8594, Random contrast: 0.6445
Normal loss: 2.0758, Plan similarity: 2.5000, Random contrast: 0.6797
Normal loss: 2.6272, Plan similarity: 3.0938, Random contrast: 0.0442
Normal loss: 1.9636, Plan similarity: 3.0312, Random contrast: 0.6328
Normal loss: 2.8642, Plan similarity: 3.7812, Random contrast: 0.6875
Normal loss: 2.4295, Plan similarity: 3.0625, Random contrast: 0.1436
Normal loss: 2.1590, Plan similarity: 2.8281, Random contrast: 0.5039
Normal loss: 1.7041, Plan similarity: 3.1250, Random contrast: 0.5781
Normal loss: 2.0801, Plan similarity: 2.1875, Random contrast: 0.6797
Normal loss: 2.0768, Plan similarity: 2.7500, Random contrast: 0.6484
Normal loss: 1.7752, Plan similarity: 2.7812, Random contrast: 0.0757
Normal loss: 1.8455, Plan similarity: 2.5781, Random contrast: 0.5430
Normal loss: 2.1593, Plan similarity: 3.0000, Random contrast: 0.6328
Normal loss: 1.8702, Plan similarity: 2.8750, Random contrast: 0.2363
Normal loss: 2.2664, Plan similarity: 2.7500, Random contrast: 0.5938
Normal loss: 1.9677, Plan similarity: 2.8906, Random contrast: 0.6406
Normal loss: 1.9205, Plan similarity: 3.0312, Random contrast: 0.6719
Normal loss: 2.1504, Plan similarity: 2.8906, Random contrast: 0.6875
Normal loss: 2.1401, Plan similarity: 3.0312, Random contrast: 0.6641
Normal loss: 1.8747, Plan similarity: 3.0625, Random contrast: 0.2324
Normal loss: 2.1018, Plan similarity: 2.5625, Random contrast: 0.6797
Normal loss: 2.2665, Plan similarity: 2.6094, Random contrast: 0.0000
Normal loss: 2.1086, Plan similarity: 2.3438, Random contrast: 0.2637
Normal loss: 2.1040, Plan similarity: 2.3594, Random contrast: 0.6797
Normal loss: 2.1313, Plan similarity: 2.7031, Random contrast: 0.6797
Normal loss: 2.1415, Plan similarity: 2.5312, Random contrast: 0.6562
Normal loss: 1.9781, Plan similarity: 2.5938, Random contrast: 0.5742
Normal loss: 1.8188, Plan similarity: 2.5938, Random contrast: 0.4980
Normal loss: 1.8127, Plan similarity: 2.5000, Random contrast: 0.6797
Normal loss: 1.8942, Plan similarity: 2.9062, Random contrast: 0.6875
Normal loss: 2.2407, Plan similarity: 2.6875, Random contrast: 0.5391
Normal loss: 1.9926, Plan similarity: 2.5000, Random contrast: 0.5742
Normal loss: 2.0975, Plan similarity: 2.5938, Random contrast: 0.4395
Normal loss: 2.2446, Plan similarity: 2.5469, Random contrast: 0.6875
Normal loss: 1.8241, Plan similarity: 2.5938, Random contrast: 0.6875
Normal loss: 1.9743, Plan similarity: 2.6875, Random contrast: 0.6523
Normal loss: 2.1731, Plan similarity: 2.3438, Random contrast: 0.4922
Normal loss: 2.0006, Plan similarity: 2.6250, Random contrast: 0.6641
Normal loss: 2.0536, Plan similarity: 2.3438, Random contrast: 0.6680
Normal loss: 2.2672, Plan similarity: 3.0625, Random contrast: 0.0698
Normal loss: 1.8411, Plan similarity: 2.6875, Random contrast: 0.6797
Normal loss: 2.0490, Plan similarity: 2.4688, Random contrast: 0.6797
Normal loss: 2.7014, Plan similarity: 3.1875, Random contrast: 0.1562
Normal loss: 1.9839, Plan similarity: 2.7188, Random contrast: 0.6641
Normal loss: 1.8443, Plan similarity: 2.8438, Random contrast: 0.3398
Normal loss: 1.8762, Plan similarity: 2.8438, Random contrast: 0.4395
Normal loss: 2.6402, Plan similarity: 2.8438, Random contrast: 0.6836
Normal loss: 2.0853, Plan similarity: 2.6562, Random contrast: 0.5781
Normal loss: 2.0335, Plan similarity: 2.5781, Random contrast: 0.6328
Normal loss: 1.7966, Plan similarity: 1.8047, Random contrast: 0.6641
Normal loss: 1.9751, Plan similarity: 2.9688, Random contrast: 0.6836
Normal loss: 1.9230, Plan similarity: 2.4062, Random contrast: 0.6719
Normal loss: 2.1885, Plan similarity: 2.5312, Random contrast: 0.4805
Normal loss: 2.2249, Plan similarity: 2.1719, Random contrast: 0.6719
Normal loss: 2.1587, Plan similarity: 2.4688, Random contrast: 0.6875
Normal loss: 1.9170, Plan similarity: 2.4375, Random contrast: 0.6797
Normal loss: 2.2196, Plan similarity: 3.0312, Random contrast: 0.6016
