Normal loss: 1.9329, Plan similarity: 0.1982, Random contrast: 0.6719
Normal loss: 0.2990, Plan similarity: 0.7969, Random contrast: 0.5312
Normal loss: 0.2540, Plan similarity: 0.9453, Random contrast: 0.4023
Normal loss: 0.2776, Plan similarity: 0.6914, Random contrast: 0.4980
Normal loss: 0.2091, Plan similarity: 3.8906, Random contrast: 0.4688
Normal loss: 0.1992, Plan similarity: 1.0781, Random contrast: 0.6133
Normal loss: 0.1638, Plan similarity: 0.4473, Random contrast: 0.4531
Normal loss: 0.1799, Plan similarity: 0.6016, Random contrast: 0.4121
Normal loss: 0.1705, Plan similarity: 3.3281, Random contrast: 0.4648
Normal loss: 0.1369, Plan similarity: 3.3438, Random contrast: 0.5938
Normal loss: 0.2077, Plan similarity: 2.7188, Random contrast: 0.6680
Normal loss: 0.1175, Plan similarity: 0.1719, Random contrast: 0.4258
Normal loss: 0.0891, Plan similarity: 3.2188, Random contrast: 0.4844
Normal loss: 0.1498, Plan similarity: 2.2500, Random contrast: 0.4766
Normal loss: 0.0754, Plan similarity: 0.4805, Random contrast: 0.6641
Normal loss: 0.0957, Plan similarity: 0.4902, Random contrast: 0.2207
Normal loss: 0.0987, Plan similarity: 0.3535, Random contrast: 0.5391
Normal loss: 0.1656, Plan similarity: 3.0469, Random contrast: 0.4375
Normal loss: 0.1311, Plan similarity: 0.1025, Random contrast: 0.4980
Normal loss: 0.0657, Plan similarity: 0.4219, Random contrast: 0.4258
Normal loss: 0.0918, Plan similarity: 0.4160, Random contrast: 0.3164
Normal loss: 0.0942, Plan similarity: 0.5742, Random contrast: 0.6250
Normal loss: 0.1114, Plan similarity: 1.8438, Random contrast: 0.3438
Normal loss: 0.1416, Plan similarity: 0.4199, Random contrast: 0.3770
Normal loss: 0.2037, Plan similarity: 2.7656, Random contrast: 0.1670
Normal loss: 0.1200, Plan similarity: 0.4961, Random contrast: 0.3184
Normal loss: 0.1332, Plan similarity: 0.4082, Random contrast: 0.4473
Normal loss: 0.1046, Plan similarity: 0.4062, Random contrast: 0.3398
Normal loss: 0.1038, Plan similarity: 0.4160, Random contrast: 0.4805
Normal loss: 0.0914, Plan similarity: 0.6484, Random contrast: 0.3184
Normal loss: 0.1331, Plan similarity: 3.3438, Random contrast: 0.1807
Normal loss: 0.1183, Plan similarity: 0.4004, Random contrast: 0.4766
Normal loss: 0.0939, Plan similarity: 4.5000, Random contrast: 0.4434
Normal loss: 0.0980, Plan similarity: 0.6250, Random contrast: 0.2344
Normal loss: 0.0829, Plan similarity: 1.8359, Random contrast: 0.2930
Normal loss: 0.1411, Plan similarity: 0.4844, Random contrast: 0.4316
Normal loss: 0.2489, Plan similarity: 1.3203, Random contrast: 0.0825
Normal loss: 0.1803, Plan similarity: 2.0938, Random contrast: 0.2734
Normal loss: 0.1814, Plan similarity: 0.5664, Random contrast: 0.1011
Normal loss: 0.2122, Plan similarity: 0.4043, Random contrast: 0.4238
Normal loss: 0.1153, Plan similarity: 0.5703, Random contrast: 0.2324
Normal loss: 0.2966, Plan similarity: 0.4141, Random contrast: 0.0090
Normal loss: 0.1221, Plan similarity: 1.1953, Random contrast: 0.3945
Normal loss: 0.2174, Plan similarity: 0.3242, Random contrast: 0.3926
Normal loss: 0.1370, Plan similarity: 0.2451, Random contrast: 0.2637
Normal loss: 0.1239, Plan similarity: 0.2656, Random contrast: 0.2891
Normal loss: 0.1088, Plan similarity: 3.5625, Random contrast: 0.4609
Normal loss: 0.4339, Plan similarity: 2.0469, Random contrast: 0.0000
Normal loss: 0.1481, Plan similarity: 0.4609, Random contrast: 0.2402
Normal loss: 0.1653, Plan similarity: 0.2617, Random contrast: 0.3359
Normal loss: 0.0542, Plan similarity: 0.3359, Random contrast: 0.6562
Normal loss: 0.0652, Plan similarity: 2.1406, Random contrast: 0.5234
Normal loss: 0.2508, Plan similarity: 0.5469, Random contrast: 0.1963
Normal loss: 0.1726, Plan similarity: 2.9375, Random contrast: 0.2305
Normal loss: 0.0677, Plan similarity: 2.3281, Random contrast: 0.6523
Normal loss: 0.0532, Plan similarity: 0.3789, Random contrast: 0.2715
Normal loss: 0.1323, Plan similarity: 0.2520, Random contrast: 0.3594
Normal loss: 0.0509, Plan similarity: 0.8633, Random contrast: 0.4160
Normal loss: 0.1240, Plan similarity: 0.5078, Random contrast: 0.4609
Normal loss: 0.1744, Plan similarity: 2.5156, Random contrast: 0.4199
Normal loss: 0.0595, Plan similarity: 1.4609, Random contrast: 0.5664
Normal loss: 0.1618, Plan similarity: 2.1562, Random contrast: 0.2695
Normal loss: 0.2625, Plan similarity: 3.1094, Random contrast: 0.0796
Normal loss: 0.2402, Plan similarity: 0.2363, Random contrast: 0.2383
Normal loss: 0.3287, Plan similarity: 3.0781, Random contrast: 0.3047
Normal loss: 0.1074, Plan similarity: 0.6445, Random contrast: 0.3809
Normal loss: 0.3379, Plan similarity: 0.7656, Random contrast: 0.0071
Normal loss: 0.1062, Plan similarity: 0.6680, Random contrast: 0.6250
Normal loss: 0.1045, Plan similarity: 0.2070, Random contrast: 0.6172
Normal loss: 0.2335, Plan similarity: 1.1641, Random contrast: 0.1416
Normal loss: 0.2214, Plan similarity: 0.3359, Random contrast: 0.5078
Normal loss: 0.2493, Plan similarity: 3.2188, Random contrast: 0.4785
Normal loss: 0.4052, Plan similarity: 0.2285, Random contrast: 0.1387
Normal loss: 0.2368, Plan similarity: 0.2969, Random contrast: 0.4512
Normal loss: 0.1990, Plan similarity: 0.2451, Random contrast: 0.4062
Normal loss: 0.2660, Plan similarity: 4.2812, Random contrast: 0.3750
Normal loss: 0.1577, Plan similarity: 0.1768, Random contrast: 0.4727
Normal loss: 0.3688, Plan similarity: 0.2324, Random contrast: 0.4492
Normal loss: 0.2123, Plan similarity: 0.2949, Random contrast: 0.2852
Normal loss: 0.2387, Plan similarity: 3.9219, Random contrast: 0.4102
Normal loss: 0.2777, Plan similarity: 0.4375, Random contrast: 0.6250
Normal loss: 0.2003, Plan similarity: 0.1572, Random contrast: 0.4375
Normal loss: 0.1836, Plan similarity: 0.3691, Random contrast: 0.4590
Normal loss: 0.2652, Plan similarity: 1.5703, Random contrast: 0.3691
Normal loss: 0.0980, Plan similarity: 0.2891, Random contrast: 0.5391
Normal loss: 0.2648, Plan similarity: 1.6250, Random contrast: 0.4785
Normal loss: 0.3064, Plan similarity: 2.4062, Random contrast: 0.2930
Normal loss: 0.3528, Plan similarity: 0.4062, Random contrast: 0.4883
Normal loss: 0.2444, Plan similarity: 2.7656, Random contrast: 0.4922
Normal loss: 0.3181, Plan similarity: 0.6172, Random contrast: 0.6484
Normal loss: 0.2750, Plan similarity: 0.8203, Random contrast: 0.5156
Normal loss: 0.3115, Plan similarity: 2.8438, Random contrast: 0.4023
Normal loss: 0.3623, Plan similarity: 0.6289, Random contrast: 0.4961
Normal loss: 0.4169, Plan similarity: 1.0234, Random contrast: 0.5625
Normal loss: 0.3685, Plan similarity: 3.5156, Random contrast: 0.5625
Normal loss: 0.3641, Plan similarity: 3.3750, Random contrast: 0.2266
Normal loss: 0.2206, Plan similarity: 0.4805, Random contrast: 0.2441
Normal loss: 0.3272, Plan similarity: 0.6641, Random contrast: 0.1826
Normal loss: 0.3355, Plan similarity: 0.3477, Random contrast: 0.2832
Normal loss: 0.3557, Plan similarity: 0.5586, Random contrast: 0.4961
Normal loss: 0.2466, Plan similarity: 1.6562, Random contrast: 0.2188
Normal loss: 0.4964, Plan similarity: 0.7578, Random contrast: 0.2773
Normal loss: 0.3485, Plan similarity: 2.4688, Random contrast: 0.3926
Normal loss: 0.2901, Plan similarity: 0.5117, Random contrast: 0.0103
Normal loss: 0.1539, Plan similarity: 0.3281, Random contrast: 0.3398
Normal loss: 0.2426, Plan similarity: 3.3594, Random contrast: 0.4805
Normal loss: 0.2447, Plan similarity: 2.1562, Random contrast: 0.3613
Normal loss: 0.1423, Plan similarity: 0.3984, Random contrast: 0.2969
Normal loss: 0.1868, Plan similarity: 4.8438, Random contrast: 0.4941
Normal loss: 0.2076, Plan similarity: 0.1934, Random contrast: 0.2500
Normal loss: 0.1687, Plan similarity: 5.2812, Random contrast: 0.3789
Normal loss: 0.2259, Plan similarity: 0.4785, Random contrast: 0.4590
Normal loss: 0.2255, Plan similarity: 0.3086, Random contrast: 0.2139
Normal loss: 0.1758, Plan similarity: 2.7969, Random contrast: 0.5859
Normal loss: 0.1364, Plan similarity: 0.3828, Random contrast: 0.5938
Normal loss: 0.2657, Plan similarity: 2.9219, Random contrast: 0.4766
Normal loss: 0.8234, Plan similarity: 0.4805, Random contrast: 0.1270
Normal loss: 0.6571, Plan similarity: 1.2266, Random contrast: 0.0000
Normal loss: 0.3926, Plan similarity: 2.7500, Random contrast: 0.4160
Normal loss: 0.4722, Plan similarity: 0.4883, Random contrast: 0.4473
Normal loss: 0.5172, Plan similarity: 0.6250, Random contrast: 0.3105
Normal loss: 0.3015, Plan similarity: 2.5469, Random contrast: 0.1846
Normal loss: 0.1833, Plan similarity: 0.4688, Random contrast: 0.2559
Normal loss: 0.0680, Plan similarity: 0.5547, Random contrast: 0.2520
Normal loss: 0.1021, Plan similarity: 0.5352, Random contrast: 0.3281
Normal loss: 0.1180, Plan similarity: 0.2891, Random contrast: 0.5000
Normal loss: 0.1281, Plan similarity: 0.5312, Random contrast: 0.4609
Normal loss: 0.1723, Plan similarity: 0.5039, Random contrast: 0.4023
Normal loss: 0.0956, Plan similarity: 0.5820, Random contrast: 0.5938
Normal loss: 0.0992, Plan similarity: 0.4727, Random contrast: 0.5078
Normal loss: 0.0965, Plan similarity: 0.6016, Random contrast: 0.5703
Normal loss: 0.1616, Plan similarity: 0.5898, Random contrast: 0.2578
Normal loss: 0.0736, Plan similarity: 0.7656, Random contrast: 0.6641
Normal loss: 0.1755, Plan similarity: 1.0234, Random contrast: 0.6133
Normal loss: 0.0773, Plan similarity: 1.0547, Random contrast: 0.6797
Normal loss: 0.1359, Plan similarity: 0.6758, Random contrast: 0.5117
Normal loss: 0.1165, Plan similarity: 1.1172, Random contrast: 0.5547
Normal loss: 0.1848, Plan similarity: 1.2188, Random contrast: 0.6836
Normal loss: 0.1917, Plan similarity: 1.0391, Random contrast: 0.4453
Normal loss: 0.1841, Plan similarity: 2.9375, Random contrast: 0.2793
Normal loss: 0.1984, Plan similarity: 1.3281, Random contrast: 0.6250
Normal loss: 0.1761, Plan similarity: 1.0156, Random contrast: 0.4883
Normal loss: 0.2161, Plan similarity: 1.5312, Random contrast: 0.6641
Normal loss: 0.1648, Plan similarity: 0.5234, Random contrast: 0.6094
Normal loss: 0.2064, Plan similarity: 4.0312, Random contrast: 0.5117
Normal loss: 0.1464, Plan similarity: 0.8320, Random contrast: 0.4141
Normal loss: 0.1581, Plan similarity: 1.6562, Random contrast: 0.4180
Normal loss: 0.0991, Plan similarity: 0.6562, Random contrast: 0.6484
Normal loss: 0.1529, Plan similarity: 2.6406, Random contrast: 0.5625
Normal loss: 0.2342, Plan similarity: 0.6953, Random contrast: 0.2852
Normal loss: 0.1185, Plan similarity: 0.4609, Random contrast: 0.4961
Normal loss: 0.1120, Plan similarity: 0.2539, Random contrast: 0.3379
Normal loss: 0.0896, Plan similarity: 0.8242, Random contrast: 0.3418
Normal loss: 0.2060, Plan similarity: 3.3750, Random contrast: 0.5039
Normal loss: 0.1918, Plan similarity: 0.5352, Random contrast: 0.4922
Normal loss: 0.0994, Plan similarity: 0.4844, Random contrast: 0.4531
Normal loss: 0.1173, Plan similarity: 0.6250, Random contrast: 0.2217
Normal loss: 0.1196, Plan similarity: 1.2344, Random contrast: 0.0571
Normal loss: 0.1624, Plan similarity: 3.0781, Random contrast: 0.2158
Normal loss: 0.1965, Plan similarity: 0.5078, Random contrast: 0.5195
Normal loss: 0.1569, Plan similarity: 0.7695, Random contrast: 0.6289
Normal loss: 0.2088, Plan similarity: 0.3750, Random contrast: 0.4961
Normal loss: 0.2071, Plan similarity: 1.7266, Random contrast: 0.4688
Normal loss: 0.1598, Plan similarity: 3.8125, Random contrast: 0.6172
Normal loss: 0.2617, Plan similarity: 0.6250, Random contrast: 0.5391
Normal loss: 0.2257, Plan similarity: 3.5156, Random contrast: 0.4727
Normal loss: 0.1763, Plan similarity: 2.6250, Random contrast: 0.6016
Normal loss: 0.2142, Plan similarity: 0.3203, Random contrast: 0.2188
Normal loss: 0.2023, Plan similarity: 0.7891, Random contrast: 0.5859
Normal loss: 0.1791, Plan similarity: 0.5547, Random contrast: 0.4141
Normal loss: 0.1887, Plan similarity: 0.5312, Random contrast: 0.0986
Normal loss: 0.2453, Plan similarity: 0.8203, Random contrast: 0.2266
Normal loss: 0.2600, Plan similarity: 0.6445, Random contrast: 0.2021
Normal loss: 0.1803, Plan similarity: 1.6719, Random contrast: 0.2910
Normal loss: 0.1667, Plan similarity: 0.4766, Random contrast: 0.1514
Normal loss: 0.1286, Plan similarity: 0.4727, Random contrast: 0.3320
Normal loss: 0.1227, Plan similarity: 0.1582, Random contrast: 0.3066
Normal loss: 0.2169, Plan similarity: 0.4180, Random contrast: 0.2969
Normal loss: 0.3118, Plan similarity: 0.3750, Random contrast: 0.1631
Normal loss: 0.2911, Plan similarity: 0.6016, Random contrast: 0.1738
Normal loss: 0.2381, Plan similarity: 0.3203, Random contrast: 0.2441
Normal loss: 0.2798, Plan similarity: 0.6016, Random contrast: 0.2969
Normal loss: 0.0911, Plan similarity: 0.4961, Random contrast: 0.4805
Normal loss: 0.1398, Plan similarity: 2.1250, Random contrast: 0.4453
Normal loss: 0.2347, Plan similarity: 0.6250, Random contrast: 0.2734
Normal loss: 0.1451, Plan similarity: 0.1992, Random contrast: 0.3027
Normal loss: 0.1822, Plan similarity: 0.6289, Random contrast: 0.3984
Normal loss: 0.3043, Plan similarity: 4.6250, Random contrast: 0.3027
Normal loss: 0.1939, Plan similarity: 1.5156, Random contrast: 0.3906
Normal loss: 0.1962, Plan similarity: 2.3906, Random contrast: 0.3477
Normal loss: 0.1661, Plan similarity: 0.7031, Random contrast: 0.2598
Normal loss: 0.2039, Plan similarity: 0.6094, Random contrast: 0.2402
Normal loss: 0.2185, Plan similarity: 4.1250, Random contrast: 0.1455
Normal loss: 0.2497, Plan similarity: 2.6719, Random contrast: 0.3184
Normal loss: 0.1204, Plan similarity: 0.3359, Random contrast: 0.4805
Normal loss: 0.2643, Plan similarity: 2.5000, Random contrast: 0.3008
Normal loss: 0.2201, Plan similarity: 0.3965, Random contrast: 0.3398
Normal loss: 0.1464, Plan similarity: 5.2500, Random contrast: 0.3594
Normal loss: 0.2308, Plan similarity: 0.5977, Random contrast: 0.2441
Normal loss: 0.1074, Plan similarity: 0.3828, Random contrast: 0.3398
Normal loss: 0.1200, Plan similarity: 0.3320, Random contrast: 0.3555
Normal loss: 0.1131, Plan similarity: 3.1250, Random contrast: 0.3086
Normal loss: 0.2415, Plan similarity: 4.3438, Random contrast: 0.1396
Normal loss: 0.0649, Plan similarity: 1.5234, Random contrast: 0.5000
Normal loss: 0.2319, Plan similarity: 0.6211, Random contrast: 0.0796
Normal loss: 0.2132, Plan similarity: 2.5156, Random contrast: 0.2695
Normal loss: 0.2329, Plan similarity: 0.2891, Random contrast: 0.2461
Normal loss: 0.2066, Plan similarity: 1.6562, Random contrast: 0.4727
Normal loss: 0.1376, Plan similarity: 0.5078, Random contrast: 0.3828
Normal loss: 0.1738, Plan similarity: 3.2344, Random contrast: 0.4648
Normal loss: 0.1140, Plan similarity: 1.4141, Random contrast: 0.3281
Normal loss: 0.2145, Plan similarity: 0.6641, Random contrast: 0.3594
Normal loss: 0.1440, Plan similarity: 2.0312, Random contrast: 0.3672
Normal loss: 0.1750, Plan similarity: 0.2539, Random contrast: 0.4727
Normal loss: 0.1423, Plan similarity: 0.5859, Random contrast: 0.4395
Normal loss: 0.1959, Plan similarity: 2.6875, Random contrast: 0.3027
Normal loss: 0.1507, Plan similarity: 1.5547, Random contrast: 0.4355
Normal loss: 0.2267, Plan similarity: 0.9062, Random contrast: 0.4414
Normal loss: 0.2441, Plan similarity: 0.4102, Random contrast: 0.2949
Normal loss: 0.2228, Plan similarity: 0.5859, Random contrast: 0.2256
Normal loss: 0.1630, Plan similarity: 2.8281, Random contrast: 0.1143
Normal loss: 0.2654, Plan similarity: 0.4648, Random contrast: 0.2715
Normal loss: 0.1780, Plan similarity: 0.7812, Random contrast: 0.0640
Normal loss: 0.1613, Plan similarity: 4.2500, Random contrast: 0.5156
Normal loss: 0.2402, Plan similarity: 0.4551, Random contrast: 0.4023
Normal loss: 0.2523, Plan similarity: 2.0938, Random contrast: 0.1260
Normal loss: 0.2013, Plan similarity: 0.2266, Random contrast: 0.3574
Normal loss: 0.1686, Plan similarity: 0.4492, Random contrast: 0.3867
Normal loss: 0.1994, Plan similarity: 3.3906, Random contrast: 0.3457
Normal loss: 0.3112, Plan similarity: 0.6953, Random contrast: 0.1436
Normal loss: 0.2356, Plan similarity: 2.5312, Random contrast: 0.1436
Normal loss: 0.2424, Plan similarity: 0.5742, Random contrast: 0.2080
Normal loss: 0.2305, Plan similarity: 0.7422, Random contrast: 0.3359
Normal loss: 0.2490, Plan similarity: 0.4277, Random contrast: 0.3848
Normal loss: 0.1542, Plan similarity: 1.7422, Random contrast: 0.3281
Normal loss: 0.2019, Plan similarity: 2.6406, Random contrast: 0.2324
Normal loss: 0.1802, Plan similarity: 3.0781, Random contrast: 0.2773
Normal loss: 0.1898, Plan similarity: 0.4453, Random contrast: 0.2109
Normal loss: 0.2102, Plan similarity: 3.4844, Random contrast: 0.5234
Normal loss: 0.1972, Plan similarity: 2.8438, Random contrast: 0.2715
Normal loss: 0.2133, Plan similarity: 0.6602, Random contrast: 0.1279
Normal loss: 0.2003, Plan similarity: 0.2637, Random contrast: 0.3789
Normal loss: 0.2217, Plan similarity: 0.2256, Random contrast: 0.2412
Normal loss: 0.1347, Plan similarity: 0.7969, Random contrast: 0.4102
Normal loss: 0.1855, Plan similarity: 3.4688, Random contrast: 0.0952
Normal loss: 0.1956, Plan similarity: 0.1992, Random contrast: 0.1787
Normal loss: 0.1795, Plan similarity: 1.1016, Random contrast: 0.2139
Normal loss: 0.1152, Plan similarity: 1.4766, Random contrast: 0.3125
Normal loss: 0.2726, Plan similarity: 0.3906, Random contrast: 0.1396
Normal loss: 0.1225, Plan similarity: 1.0625, Random contrast: 0.3223
Normal loss: 0.2100, Plan similarity: 3.0469, Random contrast: 0.1641
Normal loss: 0.2313, Plan similarity: 2.3750, Random contrast: 0.1689
Normal loss: 0.2584, Plan similarity: 3.3750, Random contrast: 0.1797
Normal loss: 0.2858, Plan similarity: 1.3672, Random contrast: 0.3711
Normal loss: 0.2259, Plan similarity: 0.6875, Random contrast: 0.1279
Normal loss: 0.2013, Plan similarity: 0.6289, Random contrast: 0.0933
Normal loss: 0.2139, Plan similarity: 1.9141, Random contrast: 0.3652
Normal loss: 0.2003, Plan similarity: 1.9844, Random contrast: 0.2598
Normal loss: 0.1734, Plan similarity: 0.9609, Random contrast: 0.4219
Normal loss: 0.2784, Plan similarity: 2.1406, Random contrast: 0.1963
Normal loss: 0.1873, Plan similarity: 0.3965, Random contrast: 0.3535
Normal loss: 0.2806, Plan similarity: 2.7188, Random contrast: 0.1416
Normal loss: 0.2996, Plan similarity: 2.5000, Random contrast: 0.1523
Normal loss: 0.3893, Plan similarity: 0.2578, Random contrast: 0.0403
Normal loss: 0.2632, Plan similarity: 0.6562, Random contrast: 0.1875
Normal loss: 0.3139, Plan similarity: 1.7422, Random contrast: 0.1465
Normal loss: 0.3187, Plan similarity: 0.7969, Random contrast: 0.2539
